app.msg	1	PLC%d:	208	ESPERA ALMACEN EN POSICION 8
app.msg	1	PLC%d:	209	ESPERA ALMACEN EN POSICION 9
app.msg	1	PLC%d:	210	ESPERA ALMACEN EN POSICION 10
app.msg	1	PLC%d:	211	ESPERA ALMACEN EN POSICION 11
app.msg	1	PLC%d:	212	ESPERA ALMACEN EN POSICION 12
app.msg	1	PLC%d:	213	SET UP PLANOS Y VENTOSAS AREA A NO EFECTUADO
app.msg	1	PLC%d:	214	SET UP PLANOS Y VENTOSAS AREA B NO EFECTUADO
app.msg	1	PLC%d:	215	SET UP PLANOS Y VENTOSAS AREA C NO EFECTUADO
app.msg	1	PLC%d:	216	SET UP PLANOS Y VENTOSAS AREA D NO EFECTUADO
app.msg	1	PLC%d:	217	ESPERA ALMACEN EN POSICION 13
app.msg	1	PLC%d:	218	ESPERA ALMACEN EN POSICION 14
app.msg	1	PLC%d:	219	APRETAR F5 PARA CONFIRMAR EL TRABAJO DEL PANEL
app.msg	1	PLC%d:	220	CALIBRACIÓN GLOBAL REALIZADA
app.msg	1	PLC%d:	221	ESPERA FASE BLOQUEO DISPOSITIVOS AREA A/E
app.msg	1	PLC%d:	222	ESPERA FASE BLOQUEO DISPOSITIVOS AREA D/H
app.msg	1	PLC%d:	223	REQUESTA BLOQUEO DISPOSITIVOS AREA A/E
app.msg	1	PLC%d:	224	REQUESTA BLOQUEO DISPOSITIVOS AREA D/E
app.msg	1	PLC%d:	225	WORKING AREA A CLAMPS
app.msg	1	PLC%d:	226	WORKING AREA B CLAMPS
app.msg	1	PLC%d:	227	AREA A CLAMPS UP
app.msg	1	PLC%d:	228	AREA B CLAMPS UP
app.msg	1	PLC%d:	229	VENTOSAS NO BLOQUEADAS EN MESA A
app.msg	1	PLC%d:	230	VENTOSAS NO BLOQUEADAS EN MESA B
app.msg	1	PLC%d:	231	TRABAJO NO POSSIBLE EN LAS AREAS AB/BA CON LOS DISPOSITIVOS DE BLOQUEO
app.msg	1	PLC%d:	232	TRABAJO NO POSSIBLE EN LAS AREAS AD/DA
app.msg	1	PLC%d:	233	TRABAJO AUTOMATICO CON DISPOSITIVOS DE BLOQUEO AREA A/E
app.msg	1	PLC%d:	234	TRABAJO MANUAL CON DISPOSITIVOS DE BLOQUEO AREA A/E
app.msg	1	PLC%d:	235	TRABAJO AUTOMATICO CON DISPOSITIVOS DE BLOQUEO AREA H/D
app.msg	1	PLC%d:	236	TRABAJO MANUAL CON DISPOSITIVOS DE BLOQUEO AREA H/D
app.msg	1	PLC%d:	237	SELETTORI MORSETTI NON SELEZIONATO
app.msg	1	PLC%d:	238	EJE B BLOJADO
app.msg	1	PLC%d:	239	TOPE EN POSICION ALTA MESA AB
app.msg	1	PLC%d:	240	TOPE EN POSICION ALTA MESA CD
app.msg	1	PLC%d:	241	TIME OUT CANOPEN
app.msg	1	PLC%d:	242	APRETAR F5 PARA CONFIRMAR EL REEMPLAZO DE LAS VENTOSAS 
app.msg	1	PLC%d:	243	REEMPLAZAR/RODAR VENTOSA EN EL PLANO 1
app.msg	1	PLC%d:	244	REEMPLAZAR/RODAR VENTOSA EN EL PLANO 2
app.msg	1	PLC%d:	245	REEMPLAZAR/RODAR VENTOSA EN EL PLANO 3
app.msg	1	PLC%d:	246	REEMPLAZAR/RODAR VENTOSA EN EL PLANO 4
app.msg	1	PLC%d:	247	REEMPLAZAR/RODAR VENTOSA EN EL PLANO 5
app.msg	1	PLC%d:	248	REEMPLAZAR/RODAR VENTOSA EN EL PLANO 6
